restaurant_name,country_name,city_name,cuisines
Les Charmilles,France,Monthuchon,
Cartal Guy,France,Aiguilhe,"Bar, Pub"
L'Auberge Picarde,France,Chepy,French
Le Comptoir de Pagny,France,Pagny-le-Chateau,French
La Pause Pizza,France,Estrees-Saint-Denis,"Italian, French, American, Moroccan, Pizza, Mediterranean"
Chez Fouillette,France,Estrees-Saint-Denis,"French, Deli"
Auberge du Moulin Brûlé,France,Estrees-Saint-Denis,"French, European"
Restaurant de Flandre,France,Estrees-Saint-Denis,French
L'Amandier Rose,France,Bargeme,French
Les Jardins de Bargème,France,Bargeme,French
Le Goustadou,France,Bargeme,French
Metsdelices,France,Bargeme,
L'Eden,France,Marsillargues,French
Le café Français,France,Marsillargues,French
La Table d'Amis Chez Richard,France,Marsillargues,"Thai, French"
Le Papareil,France,Marsillargues,French
La Petite Folie,France,Marsillargues,"Italian, Pizza"
du gourmand au gourmet,France,Marsillargues,"French, Seafood, Deli"
Les Paniers De Vallicela,France,Figari,"French, Seafood, Mediterranean"
Patisserie Chocolaterie Matteucci,France,Figari,French
Le Cafe des Voyageurs,France,Figari,
A Cetera,France,Figari,French
U Fuconu,France,Figari,"French, Mediterranean"
Pozzo Di Mastri,France,Figari,"French, Mediterranean, European"
Les Bergeries de Piscia Restaurant,France,Figari,French
Chez Remise,France,Saint-Urcize,French
L'Agastache,France,Volnay,"French, European"
Auberge des Vignes,France,Volnay,"French, European"
Le Pavillon Francois Gaunoux,France,Volnay,"French, Wine Bar"
Le Cellier Volnaysien,France,Volnay,"French, European"
La Renaissance,France,Cagny,
O 'Cagnys,France,Cagny,"French, Bar, Cafe"
L'auberge Du Canal,France,Brebotte,"French, European"
Cafe du Commerce,France,Landreville,
De Lignes En Lignes,France,La Puye,French
Auberge des Pêcheurs,France,Poussay,French
Le Bouchon en Beaujolais,France,Saint-Didier-sur-Beaujeu,French
Relais Des Depots,France,Saint-Didier-sur-Beaujeu,"French, Pizza"
Le Manoir,France,Romeny-sur-Marne,"Bar, Wine Bar, French"
La Reine Esther,France,Sainte-Suzanne-et-Chammes,"French, European"
Burger Magic,France,Aniche,Fast food
L’aniche des gourmets,France,Aniche,French
L'Aniche des gourmets,France,Aniche,"French, Pub, Gastropub"
Auberge du Moulin,France,Soulages-Bonneval,"French, European"
Haut perché,France,Saumane-de-Vancluse,French
Restaurant Le Berry,France,La Chapelle-Montlinard,Contemporary
Restaurant le Villarsois,France,Villars,
Le Pas de Chat Cafe Restaurant,France,Villars,"French, European"
le trincou,France,Villars,"French, Pizza"
Les Vergers Tellier,France,Le Quesnoy,French
Les Fines Gueules,France,Le Quesnoy,"French, European"
Crêperie de la Poste,France,Le Quesnoy,French
La table d'Oliv,France,Le Quesnoy,French
O Fil des Saisons,France,Le Quesnoy,French
Le Bellevue,France,Le Quesnoy,French
chez Ahmed,France,Le Quesnoy,"Moroccan, Mediterranean, Middle Eastern"
Flunch,France,Le Quesnoy,French
Le chalet de l etang,France,Le Quesnoy,"French, European"
Le Carthage,France,Le Quesnoy,"Moroccan, Mediterranean"
McDonald's,France,Le Quesnoy,Fast food
La Carpe D'or,France,Le Quesnoy,French
Pizzeria Enzo,France,Le Quesnoy,"Italian, Pizza"
Cafétéria E Leclerc,France,Surgeres,
"La Crêperie, l'atelier de Salvatore",France,Surgeres,French
Le Petit Saigon Chez Giap,France,Surgeres,"French, Asian, Vietnamese, Chinese"
Hope'N'Bar,France,Surgeres,"Brew Pub, Pizza, Pub"
Le Diwan,France,Surgeres,"Moroccan, Mediterranean, Middle Eastern"
Fast And Grill,France,Surgeres,Street Food
Le Vieux Puits,France,Surgeres,"French, European"
La Roma,France,Surgeres,French
Le grand cafe,France,Surgeres,"French, Bar, Cafe, European"
L'atelier a pizza,France,Surgeres,"Italian, Pizza"
Boutik Traiteur La Table d'A.S,France,Surgeres,"French, European, Deli"
Hotel Restaurant Gambetta,France,Surgeres,French
Le Manuel,France,Surgeres,French
Le Bistrot de la Gare,France,Surgeres,"French, Bar, Pub"
McDonald's,France,Surgeres,Fast food
L'entrepot,France,Surgeres,
Cafe Francais,France,Surgeres,
Le Comptoir,France,Val d'Oust,French
La Gavotte,France,Val d'Oust,
La Taverne de l'Oust,France,Val d'Oust,
La Noyelloise,France,Noyelles-les-Vermelles,
Pizzeria Les Oliviers - Dancing Bertrand,France,Norroy-le-Sec,Italian
Brasserie Lou Garric,France,Cessenon-sur-Orb,"French, Bar, Pizza, Mediterranean"
Restaurant de L'orb,France,Cessenon-sur-Orb,French
Auberge de Reals,France,Cessenon-sur-Orb,"French, European"
Le Helder,France,Cessenon-sur-Orb,"French, Bar, Cafe, European"
La gare,France,Cessenon-sur-Orb,French
L'auberge du Porge,France,Le Porge,French
Le Galip,France,Le Porge,"French, International"
La Pizzeria des bois,France,Le Porge,French
Le Courtiou,France,Le Porge,"Italian, French, Bar, European"
Le Cabanon,France,Le Porge,French
Brasserie L'Ajonciere,France,Le Porge,French
Mateo Pizza,France,Le Porge,"Italian, Pizza"
Typolia,France,Le Porge,
RANQUET SERVIERS ET LABAUME,France,Serviers-et-Labaume,"Fast food, Gastropub"
Volver,France,Serviers-et-Labaume,French
La Carrière,France,Serviers-et-Labaume,Mediterranean
L'Original,France,Florensac,Diner
Saveurs Pizzas,France,Florensac,Pizza
Le Bistrot d'Alex,France,Florensac,"French, European"
La Table de Florensac,France,Florensac,French
La Noria,France,Florensac,"French, European"
Bar le Calypso,France,Florensac,French
Pizza Line,France,Florensac,Italian
Restaurant Lou Cigalou,France,Florensac,"French, Seafood, Mediterranean"
"Au 35, Pizzas & Gourmandises",France,Sainte-Gauburge-Sainte-Colombe,"Italian, Pizza"
Auberge du Valburgeois,France,Sainte-Gauburge-Sainte-Colombe,French
La Maraude,France,Vigneulles-les-Hattonchatel,French
L'Air du Moulin,France,Vigneulles-les-Hattonchatel,French
La casa mia,France,Vigneulles-les-Hattonchatel,"Italian, Pizza"
La Fontaine Fleurie,France,Le Pin,French
Au boeuf,France,Soufflenheim,"French, European"
Boulangerie Cox,France,Soufflenheim,Cafe
Restaurant du Golf,France,Soufflenheim,French
Le Grillardin,France,Soufflenheim,French
A la Couronne,France,Soufflenheim,French
New Place,France,Soufflenheim,"Turkish, Arabic"
Restaurant Allee des Saveus,France,Soufflenheim,"French, Bar, Pub, Diner"
A l'Esperance,France,Soufflenheim,French
Bakery - Pastry Risch,France,Soufflenheim,
La Taverne des Potiers,France,Soufflenheim,"French, Italian"
La Petite Hermine,France,Soufflenheim,French
Cala Verghia,France,Coti-Chiavari,"French, Mediterranean"
Bar Xavier,France,Coti-Chiavari,"French, Grill"
Reserve De La Saparella,France,Coti-Chiavari,Seafood
Bar Chez Xavier,France,Coti-Chiavari,
Chez Francis,France,Coti-Chiavari,"French, Seafood, Mediterranean, Barbecue"
Le Belvedere De Coti,France,Coti-Chiavari,French
Waikiki Beach,France,Coti-Chiavari,"French, European"
Pizzeria Rustica Verghia,France,Coti-Chiavari,"Italian, Pizza"
Mare E Sole,France,Coti-Chiavari,
Chez Mico,France,Coti-Chiavari,"French, European"
Chez Mico,France,Coti-Chiavari,"French, Mediterranean, European"
Chez Vero,France,Coti-Chiavari,"French, Mediterranean, European"
Pizza Pinga,France,Coti-Chiavari,"Italian, Pizza"
A Bandita,France,Coti-Chiavari,International
Pizzeria chez Jean-Marie,France,Coti-Chiavari,"Italian, French, Pizza"
creperie le rustica,France,Coti-Chiavari,
Le Roc 72,France,Coti-Chiavari,"French, Mediterranean, European"
Chez Eric,France,Coti-Chiavari,"French, Mediterranean"
LAGNONU,France,Coti-Chiavari,"French, Gastropub, European"
Les enfants de coeur,France,Croissy-sur-Seine,French
La Nonna,France,Croissy-sur-Seine,"Italian, European"
Le Village,France,Croissy-sur-Seine,"French, Dining bars"
Les Impressionnistes,France,Croissy-sur-Seine,"French, Gastropub, Bar, European, Pub"
A Cote,France,Croissy-sur-Seine,"Italian, French, European"
La Verrière,France,Croissy-sur-Seine,"International, European, French, Mediterranean"
Thai Restaurant,France,Croissy-sur-Seine,"Asian, Thai"
Le Luech,France,Chambon,
L'atelier Olivier Arlot,France,Saint-Cyr-sur-Loire,French
Bistrot De L'Avenue,France,Saint-Cyr-sur-Loire,
Le Gavroche,France,Saint-Cyr-sur-Loire,
Pizza Jub,France,Saint-Cyr-sur-Loire,"Italian, Pizza"
BaoZi,France,Saint-Cyr-sur-Loire,Chinese
Steak 'n Shake (Tours Saint-Cyr),France,Saint-Cyr-sur-Loire,American
Boulangerie Marie Blachere,France,Saint-Cyr-sur-Loire,
Boulangerie Marie Blachere,France,Saint-Cyr-sur-Loire,
Restaurant Au Gué de Louis XI,France,Saint-Cyr-sur-Loire,French
O'quai,France,Saint-Cyr-sur-Loire,"French, Italian"
La Scala,France,Saint-Cyr-sur-Loire,"Italian, Pizza, European"
Keskis Mijote,France,Saint-Cyr-sur-Loire,French
Brasserie Le Bouchon,France,Saint-Cyr-sur-Loire,"French, Bar, Pub"
Bouchee de Pain,France,Saint-Cyr-sur-Loire,French
Le Luce,France,Saint-Cyr-sur-Loire,
Boulangerie Feuillette,France,Saint-Cyr-sur-Loire,French
Le Quai 37,France,Saint-Cyr-sur-Loire,"French, European"
Royal Wok,France,Saint-Cyr-sur-Loire,"Asian, Chinese, Japanese"
Les Gourmets,France,Saint-Cyr-sur-Loire,French
La Piazza,France,Saint-Cyr-sur-Loire,"Italian, French, Pizza"
McDonald's,France,Saint-Cyr-sur-Loire,Fast food
Le Quarante Neuf,France,Saint-Vigor-le-Grand,French
La Colombe,France,Saint-Vigor-le-Grand,French
Aux Delices de Bayeux,France,Saint-Vigor-le-Grand,Chinese
Relais des 3 Pommes Restaurant,France,Saint-Vigor-le-Grand,French
Une Histoire de Gout,France,Saint-Vigor-le-Grand,French
A Muvra,France,Ucciani,"French, Pizza, Cafe, Mediterranean"
Chez Pierre,France,Ucciani,"Italian, Pizza"
Le Baudilois,France,Pont-de-Larn,French
New House Pizza,France,Chandolas,"Bar, Pizza, Cafe, Pub"
Auberge des Murets,France,Chandolas,"French, European"
Relais de la Vignasse,France,Chandolas,French
Calvaioli,France,Saint-Martin-de-la-Lieue,"French, Cafe, Fast food"
Leuca Pizzas Saint-Martin de la Lieue,France,Saint-Martin-de-la-Lieue,
La Cantine de l'Ours,France,Signes,French
Le Z'Est,France,Signes,"American, Mediterranean, French, European"
Le Nohma,France,Signes,"French, Diner, Wine Bar"
L'oustaou,France,Signes,French
Restaurant Les Soleïades,France,Signes,French
Chez Josy Restaurant,France,Signes,French
Les Terrasses du Lac,France,Signes,French
LE CLOS DES ACACIAS,France,Signes,French
La Table du Chateau,France,Signes,"French, Mediterranean"
Pizzeria chez Fred,France,Signes,"Italian, French"
Les Douceurs de Manon,France,Signes,French
Bistrot de Campagne,France,Vilde-Guingalan,
La Borgnette,France,Vilde-Guingalan,French
Bistro Campagne,France,Vilde-Guingalan,French
Bistrot De L'arros,France,Saint-Sever-de-Rustan,French
Rouge Le Bistrot,France,Tocane Saint-Apre,"French, European"
L'Arrosoir,France,Tocane Saint-Apre,
Spice,France,Moutiers-sous-Chantemerle,Indian
Le Chaudron,France,Moutiers-sous-Chantemerle,
La cuisine d'Alice Dior,France,Blace,French
Carvat Sandrine,France,Blace,
Le Paille En Queue,France,Blace,"Cajun & Creole, Deli"
5 10 Ou 20 Sens,France,La Chaux-du-Dombief,"French, Asian, Gastropub"
L'auberge du Herisson,France,La Chaux-du-Dombief,French
Paul,France,Jaunay-Clan,
Flunch,France,Jaunay-Clan,French
Au Fournillion,France,Jaunay-Clan,"Pizza, Fast food, International, Diner, Healthy"
Le Kiosque à Pizzas,France,Jaunay-Clan,"Pizza, Fast food"
Courtepaille,France,Jaunay-Clan,French
La Patate et Le Sarrasin,France,Jaunay-Clan,French
Pizza-Mia,France,Jaunay-Clan,"Italian, Pizza"
La Crêpe Volante - Futuroscope,France,Jaunay-Clan,"French, European"
Studio Grill,France,Jaunay-Clan,"French, American, European, Grill"
Comptoirs du Monde,France,Jaunay-Clan,"American, Fast food, European"
Number One,France,Jaunay-Clan,"Fast food, Turkish, Middle Eastern"
La Brasserie du Moulin,France,Jaunay-Clan,French
Le Bistrot,France,Montceau les Mines,French
La mie caline,France,Montceau les Mines,French
Wokasie,France,Montceau les Mines,"Chinese, Asian, Japanese, Thai"
Min'Chine,France,Montceau les Mines,"Asian, Chinese"
Le Panama,France,Montceau les Mines,
Jerome Brochot,France,Montceau les Mines,French
Le Bis,France,Montceau les Mines,French
Il Farniente,France,Montceau les Mines,"Cafe, French"
Le Bilig,France,Montceau les Mines,French
Presto Pizza,France,Montceau les Mines,Italian
La Douce Heure Antillaise,France,Montceau les Mines,Caribbean
La Calzone,France,Montceau les Mines,Pizza
Le new Konine,France,Montceau les Mines,
Boulangerie Marie Blachere,France,Montceau les Mines,
Boulangerie Marie Blachere,France,Montceau les Mines,
Burger King,France,Montceau les Mines,Fast food
Pizza Belle,France,Montceau les Mines,Italian
L'Abc,France,Montceau les Mines,French
La Trattoria,France,Montceau les Mines,"Italian, Healthy, Romana, Lazio, Central-Italian"
La Brasserie Montceau Les Mines,France,Montceau les Mines,French
Restaurant Le Pareto,France,Montceau les Mines,French
La Bonne Pâte,France,Montceau les Mines,Pizza
Hotel de Lucy,France,Montceau les Mines,French
Le Dragon d'Or,France,Montceau les Mines,"Chinese, Asian"
Le Relais des perrons,France,Montceau les Mines,French
Manhattan Pizza,France,Montceau les Mines,
Le Marmiton,France,Montceau les Mines,French
Asia Quick Quick,France,Montceau les Mines,"Chinese, Japanese, Asian, Thai, Vietnamese"
Restaurant L'Envolee,France,Montceau les Mines,"French, Gastropub"
Restaurant Nota Bene,France,Montceau les Mines,"Italian, French, European"
Snack belazzoug.k,France,Montceau les Mines,
La Pizz',France,Montceau les Mines,"Italian, Pizza"
Angora,France,Montceau les Mines,Turkish
Courtepaille,France,Montceau les Mines,"French, Steakhouse"
Point Repas,France,Montceau les Mines,French
McDonald's,France,Montceau les Mines,Fast food
La Pataterie,France,Montceau les Mines,French
Le Cafe by Sole,France,Montceau les Mines,"Italian, French, Spanish"
Green Chili,France,Montceau les Mines,"Indian, Middle Eastern, Pakistani"
Kouunn Sushi,France,Montceau les Mines,"Japanese, Asian"
Le Galibier Restaurant,France,Saint Michel de Maurienne,French
Le Ratrack,France,Saint Michel de Maurienne,"Italian, French, Street Food"
Le Frui The,France,Saint Michel de Maurienne,
San Marco,France,Saint Michel de Maurienne,"French, Brew Pub, Pizza, Pub, Wine Bar, Dining bars"
Bar Restaurant Chez Karine,France,Saint Michel de Maurienne,"French, Deli"
La Scuderia,France,Saint Michel de Maurienne,"Italian, Pizza"
Grill du Savoy,France,Saint Michel de Maurienne,French
L Encas,France,Saint Michel de Maurienne,French
La Ceinture,France,Montcalm,"French, Mediterranean"
Le Pic Assiette,France,Guchan,"French, European"
Les Trois P'tits Loups,France,Langeac,
Le Lafayette,France,Langeac,French
L'Arestavou,France,Langeac,"Italian, Pizza"
Le St-Gal,France,Langeac,"French, European"
Kebab Langeadois,France,Langeac,
Le Pinocchio,France,Langeac,French
Au Resto,France,Langeac,"Pizza, French"
Pizza Valentino,France,Langeac,Italian
L'Agastache,France,Langeac,French
Trefle a Quatre Feuilles,France,Langeac,French
Restaurant Entre Nous,France,Langeac,"French, European"
Auberge l'Ile d'Amour,France,Langeac,French
Le Voltaire,France,Langeac,"French, European"
le Cafe de Paris,France,Langeac,French
Central Hotel,France,Langeac,French
boulangerie patisserie la fournée langeadoise,France,Langeac,French
Le Bistrot de Lucas,France,Langeac,French
Ar Breizh Bougnate,France,Langeac,French
L Oree de Chambord,France,Maslives,French
Au Four de la Rive,France,Mouliets et Villemartin,"Pizza, Italian"
Msushi,France,Bois Colombes,"Japanese, Sushi, Asian"
Côté Sushi Bois-Colombes,France,Bois Colombes,"Japanese, Fusion, Peruvian, Sushi, Asian, South American"
Café du Marché,France,Bois Colombes,"French, Moroccan, Mediterranean, Pub, Gastropub"
Royal Bois Colombes,France,Bois Colombes,Chinese
Cote Venise,France,Bois Colombes,"Italian, Pizza"
Le Chefson,France,Bois Colombes,"French, European"
Bras & Co,France,Bois Colombes,French
Restaurant Dolunay,France,Bois Colombes,"Fast food, Turkish"
Merveilles d'Asie,France,Bois Colombes,"Asian, Vietnamese"
Traiteur SumFa,France,Bois Colombes,
Zeppelin,France,Bois Colombes,"French, Fast food, Diner, Soups, Hawaiian"
Rizzo,France,Bois Colombes,Italian
Le Millenium,France,Bois Colombes,
Casa Gelfi,France,Bois Colombes,
Les 5 Sens,France,Bois Colombes,"French, Bar, European"
Captain Fox,France,Bois Colombes,"Brew Pub, Cafe, Contemporary, Pub, Dining bars"
Le Louis XV,France,Bois Colombes,
Navrang,France,Bois Colombes,Indian
Pancake Square,France,Bois Colombes,French
Shah Jalal,France,Bois Colombes,"Indian, Asian, Pakistani, Bangladeshi"
Sushi Chateau,France,Bois Colombes,"Sushi, Asian"
Casa Bella,France,Bois Colombes,"Italian, Pizza"
Hoki Sushi,France,Bois Colombes,"Japanese, Sushi"
Le Cliché,France,Bois Colombes,"French, Wine Bar, Gastropub"
Bleu'T,France,Bois Colombes,"Italian, French, American, Pizza, European"
Le Rendez Vous des Chasseurs,France,Segre,"International, French"
Le XIIIeme,France,Segre,"French, Diner"
Le Jardin d'Asie,France,Segre,"Asian, Cambodian, Chinese"
Eurokebab,France,Segre,Turkish
Antalya Kebab Segre,France,Segre,"Fast food, Turkish"
Le Royal Bar Restaurant,France,Segre,French
Creperie du Chat Gris,France,Segre,French
Le pub de la riviere,France,Segre,
Vitaliano,France,Segre,
La Villa Roma,France,Segre,Italian
La Colonnade,France,Segre,French
McDonald's,France,Segre,Fast food
La boutique de SABLES D’OR,France,Sables-d'Or-les-Pins,French
La Potiniere - Sables d'or Pins,France,Sables-d'Or-les-Pins,French
Casino de Frehel,France,Sables-d'Or-les-Pins,"French, European"
D'Est en Ouest,France,Sables-d'Or-les-Pins,"French, Wine Bar"
Le 1925,France,Sables-d'Or-les-Pins,"French, European"
Les Bronzes - Bar de Plage,France,Sables-d'Or-les-Pins,"Bar, Cafe, Fast food, Contemporary, Pub, Dining bars"
Les Embruns,France,Sables-d'Or-les-Pins,"Italian, French, Pizza, European"
Les Merveilleuses,France,Sables-d'Or-les-Pins,French
Les Hamacs,France,Sables-d'Or-les-Pins,French
Creperie des Arcades,France,Sables-d'Or-les-Pins,French
Le Champagne's,France,Sables-d'Or-les-Pins,French
La Mama,France,Sables-d'Or-les-Pins,"Italian, Pizza, European"
L'Avenue,France,Sables-d'Or-les-Pins,"French, European, Gastropub"
Le Chalet,France,Allain,
Sheng Fa,France,Arpajon,
La Table Du Maroc,France,Arpajon,"Moroccan, Mediterranean, Middle Eastern"
L'Ardoise,France,Arpajon,"French, European, Portuguese, Seafood"
O'tacos,France,Arpajon,Fast food
Domino's Pizza Arpajon,France,Arpajon,"Pizza, Italian"
Café du Marché,France,Arpajon,
La Delizia,France,Arpajon,"Italian, French, Pizza"
Krung thep,France,Arpajon,"Thai, Asian"
Le Valromey,France,Arpajon,French
CHEZ SARIKA,France,Arpajon,Indian
Auberge de la Montagne,France,Arpajon,"French, European"
Chez Manu,France,Arpajon,"French, European, Spanish"
L'olivade,France,Arpajon,French
Pizza Presto,France,Arpajon,
Le Grenier a Crepes,France,Arpajon,French
La Mandarine,France,Arpajon,"Asian, Chinese, Japanese"
Sandwicherie des Belles Vues,France,Arpajon,Cafe
